Year,tempc_mean,tempc_std,disasters_mean,disasters_std
1953.0,12.963638396850987,4.4344818515541835,0.15555555555555556,0.36249185320860766
1958.0,11.596344009065414,4.320239893979217,0.12753623188405797,0.33362642127617737
1963.0,11.932839804377602,4.454632201826528,0.47085346215781,0.5787284537430292
1968.0,11.628526271843501,4.305150220670362,0.024798711755233495,0.1555362555884051
1973.0,12.447602433351241,4.346582036376669,0.3687600644122383,0.7882778694315477
1978.0,11.384348720701379,4.723738918196187,0.10466988727858294,0.30931744707537046
1983.0,11.938170215303876,4.180741823603328,0.08115942028985507,0.2968627987655294
1988.0,12.19790809327847,4.233156053307702,0.1636070853462158,0.40728213479223263
1993.0,11.72532355221567,4.773123740531008,0.5520128824476651,1.0715164607261898
1998.0,13.628976561102194,4.434408410969665,3.429951690821256,9.13605308704271
2003.0,12.424582513270092,4.446362942088331,0.4138486312399356,0.6548797080204979
2008.0,12.17421721238143,4.762266936602787,0.6611916264090177,0.9133837323138954
2013.0,12.167225800679923,4.641522254089534,0.37681159420289856,0.7217913432318771
2018.0,12.841448977157514,4.739057300649703,0.29533011272141707,0.6044781037478456
